90,13.02.2026 15:49:17,22,27.3,972.1,22.5,85,7001,56.06522,36.23429,1.0.1,09.02.2026,0.29,12.25,29.3,360.009,21,MegaFon,47,3780,866782045222698,2026-02-13 15:49:45,13.02.2026 15:49:44
91,13.02.2026 17:03:02,20.1,30.9,972.5,22.2,85,7001,56.06522,36.23429,1.0.1,09.02.2026,0.3,12.32,30.9,380.0091,20,MegaFon,61,3895,866782045222698,2026-02-13 17:03:28,13.02.2026 17:03:28
92,13.02.2026 18:16:36,19,30.8,972.8,21,85,7001,56.06522,36.23429,1.0.1,09.02.2026,0.3,12.29,31.9,394.0092,18,MegaFon,59,3873,866782045222698,2026-02-13 18:17:04,13.02.2026 18:17:03
93,13.02.2026 19:30:25,16.9,32,972.8,19,85,7001,56.06522,36.23429,1.0.1,09.02.2026,0.3,12.28,29.3,944.0093,18,MegaFon,53,3829,866782045222698,2026-02-13 19:30:52,13.02.2026 19:30:51
94,13.02.2026 20:44:20,16,33.6,972.9,18,85,7001,56.06522,36.23429,1.0.1,09.02.2026,0.3,12.3,29.1,358.0094,18,MegaFon,57,3856,866782045222698,2026-02-13 20:44:47,13.02.2026 20:44:46
95,13.02.2026 21:58:16,15.2,32.6,973,17,85,7001,56.06522,36.23429,1.0.1,09.02.2026,0.3,12.27,28.6,348.0095,18,MegaFon,45,3763,866782045222698,2026-02-13 21:58:44,13.02.2026 21:58:42
96,13.02.2026 23:12:14,14.6,32.7,972.8,16.5,85,7001,56.06522,36.23429,1.0.1,09.02.2026,0.3,12.27,28.9,992.0096,19,MegaFon,55,3846,866782045222698,2026-02-13 23:12:43,13.02.2026 23:12:41
97,14.02.2026 00:26:14,14.2,32.8,973.2,16.3,85,7001,56.06522,36.23429,1.0.1,09.02.2026,0.3,12.3,81.4,1000.0097,18,MegaFon,54,3835,866782045222698,2026-02-14 00:26:42,14.02.2026 00:26:42
98,14.02.2026 01:40:14,15.8,41,972.7,18,85,7001,56.06522,36.23429,1.0.1,09.02.2026,0.3,12.26,81.8,1006.0098,18,MegaFon,59,3873,866782045222698,2026-02-14 01:40:41,14.02.2026 01:40:40
99,14.02.2026 02:53:59,17,37.6,972.9,19.3,85,7001,56.06522,36.23429,1.0.1,09.02.2026,0.3,12.26,81.2,996.0099,20,MegaFon,63,3906,866782045222698,2026-02-14 02:54:28,14.02.2026 02:54:27
100,14.02.2026 04:07:42,17.2,37.7,972.7,19.5,85,7001,56.06522,36.23429,1.0.1,09.02.2026,0.3,12.33,28.7,354.001,17,MegaFon,48,3791,866782045222698,2026-02-14 04:08:07,14.02.2026 04:08:06
101,14.02.2026 05:21:15,17.2,37.9,972.6,19.5,85,7001,56.06522,36.23429,1.0.1,09.02.2026,0.3,12.28,29.2,354.00101,19,MegaFon,53,3829,866782045222698,2026-02-14 05:21:42,14.02.2026 05:21:41
104,14.02.2026 09:03:01,20.3,32.2,972.5,22,85,7001,56.06522,36.23429,1.0.1,09.02.2026,0.3,12.32,81.5,354.00104,19,MegaFon,53,3829,866782045222698,2026-02-14 09:03:32,14.02.2026 09:03:32
105,14.02.2026 10:16:29,21.1,29.7,973.1,23.3,85,7001,56.06522,36.23429,1.0.1,09.02.2026,0.29,12.31,29.2,358.00105,18,MegaFon,62,3900,866782045222698,2026-02-14 10:16:58,14.02.2026 10:16:57
106,14.02.2026 11:30:09,17.3,33.5,973.5,19.5,85,7001,56.06522,36.23429,1.0.1,09.02.2026,0.3,12.33,48.1,358.00106,17,MegaFon,58,3867,866782045222698,2026-02-14 11:30:37,14.02.2026 11:30:36
107,14.02.2026 12:43:44,22.8,37.5,973.2,23.7,85,7001,56.06522,36.23429,1.0.1,09.02.2026,0.29,12.26,78.1,358.00107,22,MegaFon,48,3785,866782045222698,2026-02-14 12:44:11,14.02.2026 12:44:09
108,14.02.2026 13:57:10,22.9,36.1,973,24.7,85,7001,56.06522,36.23429,1.0.1,09.02.2026,0.29,12.34,29.3,364.00108,21,MegaFon,55,3840,866782045222698,2026-02-14 13:57:37,14.02.2026 13:57:36
109,14.02.2026 15:10:46,20.4,40.8,973.3,21.8,85,7001,56.06522,36.23429,1.0.1,09.02.2026,0.3,12.28,29.1,970.00109,16,MegaFon,48,3785,866782045222698,2026-02-14 15:11:14,14.02.2026 15:11:14
110,14.02.2026 16:24:34,17.8,41.5,973.5,19.3,85,7001,56.06522,36.23429,1.0.1,09.02.2026,0.3,12.25,79.5,980.0011,17,MegaFon,57,3862,866782045222698,2026-02-14 16:24:59,14.02.2026 16:24:59
111,14.02.2026 17:38:24,16.6,41.7,973.8,18.3,85,7001,56.06522,36.23429,1.0.1,09.02.2026,0.3,12.29,28.7,350.00111,17,MegaFon,59,3878,866782045222698,2026-02-14 17:38:51,14.02.2026 17:38:49
112,14.02.2026 18:52:21,15.9,41.6,973.9,17.8,85,7001,56.06522,36.23429,1.0.1,09.02.2026,0.3,12.24,45.3,558.00112,18,MegaFon,44,3752,866782045222698,2026-02-14 18:52:47,14.02.2026 18:52:47
113,14.02.2026 20:06:17,15.3,41.6,974.1,17,85,7001,56.06522,36.23429,1.0.1,09.02.2026,0.3,12.25,70.4,862.00113,18,MegaFon,55,3840,866782045222698,2026-02-14 20:06:45,14.02.2026 20:06:44
114,14.02.2026 21:20:09,21.2,39.4,973.6,22,85,7001,56.06522,36.23429,1.0.1,09.02.2026,0.3,12.3,80.4,354.00114,22,MegaFon,55,3846,866782045222698,2026-02-14 21:20:39,14.02.2026 21:20:37
115,14.02.2026 22:33:38,22.9,38.3,973.6,25,85,7001,56.06522,36.23429,1.0.1,09.02.2026,0.29,12.32,29.3,360.00115,16,MegaFon,59,3873,866782045222698,2026-02-14 22:34:06,14.02.2026 22:34:05
116,14.02.2026 23:47:15,18.7,40.7,974,20,85,7001,56.06522,36.23429,1.0.1,09.02.2026,0.3,12.31,80,984.00116,18,MegaFon,47,3780,866782045222698,2026-02-14 23:47:43,14.02.2026 23:47:41
117,15.02.2026 01:01:04,17,41.1,974.5,18.5,85,7001,56.06522,36.23429,1.0.1,09.02.2026,0.3,12.27,50.4,620.00117,17,MegaFon,57,3856,866782045222698,2026-02-15 01:01:32,15.02.2026 01:01:31
118,15.02.2026 02:14:58,16,40.9,975.8,17.8,85,7001,56.06522,36.23429,1.0.1,09.02.2026,0.3,12.25,28.7,350.00118,17,MegaFon,51,3814,866782045222698,2026-02-15 02:15:29,15.02.2026 02:15:28
119,15.02.2026 03:28:57,15.2,40.5,977,16.8,85,7001,56.06522,36.23429,1.0.1,09.02.2026,0.3,12.22,29,354.00119,22,MegaFon,56,3851,866782045222698,2026-02-15 03:29:24,15.02.2026 03:29:22
120,15.02.2026 04:42:58,14.3,39.7,978.4,15.5,85,7001,56.06522,36.23429,1.0.1,09.02.2026,0.3,12.22,28.9,590.0012,21,MegaFon,50,3802,866782045222698,2026-02-15 04:43:24,15.02.2026 04:43:23
120,15.02.2026 04:42:58,14.3,39.7,978.4,15.5,85,7001,56.06522,36.23429,1.0.1,09.02.2026,0.3,12.22,28.9,590.0012,21,MegaFon,50,3802,866782045222698,2026-02-15 04:43:24,15.02.2026 04:43:23
121,15.02.2026 05:57:15,13.5,38.6,979.4,14.7,85,7001,56.06522,36.23429,1.0.1,09.02.2026,0.3,12.26,29,354.00121,20,MegaFon,58,3867,866782045222698,2026-02-15 05:57:42,15.02.2026 05:57:41
122,15.02.2026 07:11:28,12.7,37.8,981.1,13.8,85,7001,56.06522,36.23429,1.0.1,09.02.2026,0.3,12.22,28.6,350.00122,22,MegaFon,48,3785,866782045222698,2026-02-15 07:11:57,15.02.2026 07:11:55
123,15.02.2026 08:25:36,15.5,46,981.9,17.2,85,7001,56.06522,36.23429,1.0.1,09.02.2026,0.3,12.21,33.1,404.00123,21,MegaFon,50,3807,866782045222698,2026-02-15 08:26:05,15.02.2026 08:26:04
124,15.02.2026 09:39:27,16.1,41.1,982.8,18,85,7001,56.06522,36.23429,1.0.1,09.02.2026,0.3,12.25,79.8,354.00124,22,MegaFon,48,3785,866782045222698,2026-02-15 09:39:55,15.02.2026 09:39:54
125,15.02.2026 10:53:11,19.8,32.5,983.4,21,85,7001,56.06522,36.23429,1.0.1,09.02.2026,0.3,12.27,78.9,358.00125,24,MegaFon,55,3840,866782045222698,2026-02-15 10:53:39,15.02.2026 10:53:38
127,15.02.2026 11:55:59,20.7,29.4,983.8,22,85,7001,56.06522,36.23429,1.0.1,09.02.2026,0.3,8.25,nan,0.00127,19,MegaFon,48,3791,866782045222698,2026-02-15 11:56:25,15.02.2026 11:56:25
131,15.02.2026 12:06:43,21,28.8,983.9,21.2,15.8,7001,56.06522,36.23429,1.0.1,09.02.2026,0.29,12.2,83,1012,20,MegaFon,59,3878,866782045222698,2026-02-15 12:07:12,15.02.2026 12:07:11
132,15.02.2026 12:20:16,21.1,29.6,984.2,21.2,85.0,7001,56.0652200,36.2342900,1.0.1,09.02.2026,0.290,12.25,29.00,354.00,21,MegaFon,59,3873,866782045222698,2026-02-15 12:21:04,15.02.2026 12:21:03
137,15.02.2026 12:55:41,21.8,29.6,984.5,21.8,85.0,7001,56.0652200,36.2342900,1.0.1,09.02.2026,0.290,12.23,31.80,390.00,16,MegaFon,46,3774,866782045222698,2026-02-15 12:56:07,15.02.2026 12:56:07
139,15.02.2026 12:58:23,22.0,29.3,984.5,21.8,16.2,7001,56.0652200,36.2342900,1.0.1,09.02.2026,0.290,12.20,29.30,358.00,17,MegaFon,53,3829,866782045222698,2026-02-15 12:58:51,15.02.2026 12:58:49
141,15.02.2026 13:11:46,23.7,32.9,985.0,23.0,14.1,7001,56.0652200,36.2342900,1.0.1,09.02.2026,0.290,12.21,75.20,918.00,19,MegaFon,47,3780,866782045222698,2026-02-15 13:12:14,15.02.2026 13:12:13
148,15.02.2026 16:19:28,18.8,38.1,986.1,17.5,65535.0,7001,56.0652200,36.2342900,1.0.1,09.02.2026,-1024.000,8.22,nan,0.00,21,MegaFon,48,3791,866782045222698,2026-02-15 16:20:04,15.02.2026 16:20:04
149,15.02.2026 17:58:55,17.8,34.1,987.5,16.8,65535.0,7001,56.0652200,36.2342900,1.0.1,09.02.2026,-1024.000,12.24,66.10,806.00,24,MegaFon,46,3774,866782045222698,2026-02-15 17:59:32,15.02.2026 17:59:31
150,15.02.2026 18:01:36,18.2,33.5,987.6,17.2,65535.0,7001,56.0652200,36.2342900,1.0.1,09.02.2026,-1024.000,12.23,66.90,288.00,22,MegaFon,53,3856,866782045222698,2026-02-15 18:02:16,15.02.2026 18:02:14
151,15.02.2026 18:03:57,18.8,35.2,987.5,17.5,65535.0,7001,56.0652200,36.2342900,1.0.1,09.02.2026,-1024.000,12.16,23.30,286.00,24,MegaFon,59,3873,866782045222698,2026-02-15 18:04:34,15.02.2026 18:04:32
152,15.02.2026 18:13:53,20.1,30.7,987.7,19.3,65535.0,7001,56.0652200,36.2342900,1.0.1,09.02.2026,0.290,12.21,73.00,892.00,23,MegaFon,52,3824,866782045222698,2026-02-15 18:14:22,15.02.2026 18:14:21
153,15.02.2026 18:18:28,20.7,30.6,988.0,20.0,65535.0,7001,56.0652200,36.2342900,1.0.1,09.02.2026,0.290,12.18,28.80,350.00,24,MegaFon,48,3785,866782045222698,2026-02-15 18:18:58,15.02.2026 18:18:57
154,15.02.2026 18:20:30,21.0,30.4,988.3,20.0,65535.0,7001,56.0652200,36.2342900,1.0.1,09.02.2026,0.290,12.21,29.50,502.00,24,MegaFon,55,3840,866782045222698,2026-02-15 18:20:58,15.02.2026 18:20:56
155,15.02.2026 18:22:33,21.6,31.2,988.4,20.8,65535.0,7001,56.0652200,36.2342900,1.0.1,09.02.2026,0.290,12.20,74.50,908.00,24,MegaFon,50,3807,866782045222698,2026-02-15 18:22:59,15.02.2026 18:22:58
156,15.02.2026 18:24:35,21.7,31.1,988.5,21.5,65535.0,7001,56.0652200,36.2342900,1.0.1,09.02.2026,0.290,12.20,29.20,358.00,24,MegaFon,55,3840,866782045222698,2026-02-15 18:25:03,15.02.2026 18:25:02
157,15.02.2026 18:26:37,21.7,30.8,988.6,21.8,65535.0,7001,56.0652200,36.2342900,1.0.1,09.02.2026,0.290,12.17,29.10,390.00,24,MegaFon,48,3785,866782045222698,2026-02-15 18:27:04,15.02.2026 18:27:03
158,15.02.2026 18:28:38,21.6,30.6,988.5,21.5,65535.0,7001,56.0652200,36.2342900,1.0.1,09.02.2026,0.290,12.21,28.90,928.00,24,MegaFon,42,3741,866782045222698,2026-02-15 18:29:07,15.02.2026 18:29:06
159,15.02.2026 18:30:40,21.4,30.6,988.5,21.2,65535.0,7001,56.0652200,36.2342900,1.0.1,09.02.2026,0.300,12.19,29.10,354.00,24,MegaFon,48,3791,866782045222698,2026-02-15 18:31:08,15.02.2026 18:31:06
160,15.02.2026 18:32:42,21.2,30.6,988.5,20.8,65535.0,7001,56.0652200,36.2342900,1.0.1,09.02.2026,0.300,12.18,29.30,358.00,25,MegaFon,56,3851,866782045222698,2026-02-15 18:33:13,15.02.2026 18:33:11
161,15.02.2026 18:34:44,20.9,30.8,988.5,20.3,65535.0,7001,56.0652200,36.2342900,1.0.1,09.02.2026,0.300,12.21,29.00,954.00,24,MegaFon,55,3840,866782045222698,2026-02-15 18:35:11,15.02.2026 18:35:09
162,15.02.2026 18:36:46,20.6,31.2,988.5,20.0,65535.0,7001,56.0652200,36.2342900,1.0.1,09.02.2026,0.300,12.18,28.90,1000.00,24,MegaFon,55,3846,866782045222698,2026-02-15 18:37:13,15.02.2026 18:37:13
163,15.02.2026 18:38:48,20.4,31.3,988.6,19.5,65535.0,7001,56.0652200,36.2342900,1.0.1,09.02.2026,0.300,12.17,81.00,986.00,24,MegaFon,46,3774,866782045222698,2026-02-15 18:39:17,15.02.2026 18:39:16
164,15.02.2026 18:40:50,20.2,31.4,988.6,19.3,65535.0,7001,56.0652200,36.2342900,1.0.1,09.02.2026,0.300,12.19,85.60,1212.00,24,MegaFon,56,3851,SMS Ready,2026-02-15 18:41:18,15.02.2026 18:41:17
165,15.02.2026 18:42:51,20.0,31.4,988.2,19.0,65535.0,7001,56.0652200,36.2342900,1.0.1,09.02.2026,0.300,12.21,44.70,544.00,24,MegaFon,59,3873,866782045222698,2026-02-15 18:43:19,15.02.2026 18:43:18
166,15.02.2026 18:47:42,20.3,35.4,988.6,19.3,18.6,7001,56.0652200,36.2342900,1.0.1,09.02.2026,0.300,12.20,74.00,904.00,24,MegaFon,47,3780,866782045222698,2026-02-15 18:48:08,15.02.2026 18:48:08
167,15.02.2026 18:49:35,20.7,36.7,988.5,20.0,19.1,7001,56.0652200,36.2342900,1.0.1,09.02.2026,0.290,12.18,29.20,358.00,22,MegaFon,45,3763,866782045222698,2026-02-15 18:50:02,15.02.2026 18:50:01
168,15.02.2026 18:51:28,21.0,37.8,988.5,20.5,19.6,7001,56.0652200,36.2342900,1.0.1,09.02.2026,0.290,12.19,71.00,866.00,23,MegaFon,46,3774,866782045222698,2026-02-15 18:51:54,15.02.2026 18:51:53
169,15.02.2026 18:53:20,21.4,37.6,988.5,21.0,19.9,7001,56.0652200,36.2342900,1.0.1,09.02.2026,0.290,12.18,29.20,354.00,24,MegaFon,46,3774,866782045222698,2026-02-15 18:53:47,15.02.2026 18:53:47
170,15.02.2026 18:55:12,21.5,36.8,988.1,21.5,20.1,7001,56.0652200,36.2342900,1.0.1,09.02.2026,0.290,12.22,94.20,1146.00,19,MegaFon,53,3829,866782045222698,2026-02-15 18:55:39,15.02.2026 18:55:38
171,15.02.2026 19:05:00,21.2,30.3,988.1,21.8,16.6,7001,56.0652200,36.2342900,1.0.1,09.02.2026,0.290,12.22,29.30,1026.00,21,MegaFon,57,3862,866782045222698,2026-02-15 19:05:28,15.02.2026 19:05:27
172,15.02.2026 19:14:49,21.4,30.4,987.9,22.0,16.1,7001,56.0652200,36.2342900,1.0.1,09.02.2026,0.300,12.22,29.40,358.00,20,MegaFon,54,3835,866782045222698,2026-02-15 19:15:26,15.02.2026 19:15:26
173,15.02.2026 19:24:48,21.5,29.8,987.9,22.0,16.3,7001,56.0652200,36.2342900,1.0.1,09.02.2026,0.300,12.22,86.10,1056.00,22,MegaFon,50,3807,866782045222698,2026-02-15 19:25:18,15.02.2026 19:25:17
174,15.02.2026 19:34:38,21.4,30.3,988.4,21.8,13.9,7001,56.0652200,36.2342900,1.0.1,09.02.2026,0.300,12.24,69.40,848.00,23,MegaFon,49,3796,866782045222698,2026-02-15 19:35:08,15.02.2026 19:35:07
175,15.02.2026 19:44:30,20.3,30.7,988.4,20.5,13.3,7001,56.0652200,36.2342900,1.0.1,09.02.2026,0.300,12.25,88.50,1082.00,23,MegaFon,53,3831,866782045222698,2026-02-15 19:44:57,15.02.2026 19:44:56
176,15.02.2026 19:54:19,19.1,31.4,988.7,19.0,13.1,7001,56.0652200,36.2342900,1.0.1,09.02.2026,0.300,12.20,38.10,466.00,23,MegaFon,57,3862,866782045222698,2026-02-15 19:54:46,15.02.2026 19:54:45
177,15.02.2026 20:04:09,18.2,32.0,988.8,17.8,12.8,7001,56.0652200,36.2342900,1.0.1,09.02.2026,0.300,12.23,28.90,358.00,23,MegaFon,51,3815,866782045222698,2026-02-15 20:04:36,15.02.2026 20:04:36
178,15.02.2026 20:14:02,17.3,32.3,988.8,17.0,12.6,7001,56.0652200,36.2342900,1.0.1,09.02.2026,0.300,12.17,29.00,354.00,24,MegaFon,52,3818,866782045222698,2026-02-15 20:14:31,15.02.2026 20:14:30
179,15.02.2026 20:23:55,16.7,32.4,989.0,16.3,12.4,7001,56.0652200,36.2342900,1.0.1,09.02.2026,0.300,12.24,92.60,1130.00,23,MegaFon,50,3807,866782045222698,2026-02-15 20:24:24,15.02.2026 20:24:23
180,15.02.2026 20:33:48,16.1,32.4,989.0,15.5,12.2,7001,56.0652200,36.2342900,1.0.1,09.02.2026,0.300,12.24,82.20,1036.00,23,MegaFon,48,3791,866782045222698,2026-02-15 20:34:17,15.02.2026 20:34:15
181,15.02.2026 20:43:44,15.5,32.5,989.1,15.0,11.9,7001,56.0652200,36.2342900,1.0.1,09.02.2026,0.300,12.23,28.80,350.00,22,MegaFon,55,3840,866782045222698,2026-02-15 20:44:10,15.02.2026 20:44:10
182,15.02.2026 20:53:38,15.0,32.5,989.0,14.5,11.6,7001,56.0652200,36.2342900,1.0.1,09.02.2026,0.300,12.23,53.30,976.00,23,MegaFon,55,3846,866782045222698,2026-02-15 20:54:05,15.02.2026 20:54:04
183,15.02.2026 21:03:33,14.6,32.6,989.2,14.3,11.4,7001,56.0652200,36.2342900,1.0.1,09.02.2026,0.300,12.22,67.10,1150.00,23,MegaFon,59,3878,866782045222698,2026-02-15 21:04:02,15.02.2026 21:04:00
184,15.02.2026 21:13:29,14.3,32.5,989.2,14.0,11.1,7001,56.0652200,36.2342900,1.0.1,09.02.2026,0.300,12.20,60.20,350.00,24,MegaFon,43,3747,866782045222698,2026-02-15 21:13:55,15.02.2026 21:13:54
185,15.02.2026 21:23:25,14.0,32.5,989.2,13.5,10.9,7001,56.0652200,36.2342900,1.0.1,09.02.2026,0.300,12.24,75.90,924.00,23,MegaFon,48,3791,866782045222698,2026-02-15 21:23:51,15.02.2026 21:23:51
186,15.02.2026 21:33:20,13.6,32.4,988.9,13.3,10.7,7001,56.0652200,36.2342900,1.0.1,09.02.2026,0.300,12.24,87.40,1058.00,23,MegaFon,52,3818,866782045222698,2026-02-15 21:33:49,15.02.2026 21:33:48
187,15.02.2026 21:43:16,13.3,32.4,989.0,13.0,10.4,7001,56.0652200,36.2342900,1.0.1,09.02.2026,0.300,12.24,81.00,514.00,22,MegaFon,51,3813,866782045222698,2026-02-15 21:43:44,15.02.2026 21:43:43
188,15.02.2026 21:53:12,13.1,32.3,988.8,12.8,10.2,7001,56.0652200,36.2342900,1.0.1,09.02.2026,0.300,12.19,72.20,882.00,23,MegaFon,51,3813,866782045222698,2026-02-15 21:53:41,15.02.2026 21:53:40
189,15.02.2026 22:03:09,12.8,32.3,988.4,12.5,9.9,7001,56.0652200,36.2342900,1.0.1,09.02.2026,0.300,12.22,90.70,898.00,22,MegaFon,59,3873,866782045222698,2026-02-15 22:03:36,15.02.2026 22:03:34
190,15.02.2026 22:13:04,12.6,32.2,988.8,12.2,9.7,7001,56.0652200,36.2342900,1.0.1,09.02.2026,0.300,12.21,87.10,1062.00,21,MegaFon,59,3873,866782045222698,2026-02-15 22:13:31,15.02.2026 22:13:30
191,15.02.2026 22:23:02,12.3,32.4,988.9,12.0,9.6,7001,56.0652200,36.2342900,1.0.1,09.02.2026,0.300,12.21,93.30,1068.00,22,MegaFon,48,3785,866782045222698,2026-02-15 22:23:27,15.02.2026 22:23:27
192,15.02.2026 22:32:58,12.1,32.4,989.3,11.8,9.4,7001,56.0652200,36.2342900,1.0.1,09.02.2026,0.300,12.22,81.10,986.00,23,MegaFon,55,3840,866782045222698,2026-02-15 22:33:23,15.02.2026 22:33:23
193,15.02.2026 22:42:52,11.9,32.3,989.6,11.8,9.1,7001,56.0652200,36.2342900,1.0.1,09.02.2026,0.300,12.22,87.20,990.00,23,MegaFon,48,3785,866782045222698,2026-02-15 22:43:21,15.02.2026 22:43:19
194,15.02.2026 22:52:51,11.7,32.3,989.5,11.5,9.0,7001,56.0652200,36.2342900,1.0.1,09.02.2026,0.300,12.18,85.50,1042.00,23,MegaFon,58,3867,866782045222698,2026-02-15 22:53:16,15.02.2026 22:53:15
195,15.02.2026 23:02:44,11.5,32.2,989.3,11.3,8.8,7001,56.0652200,36.2342900,1.0.1,09.02.2026,0.300,12.18,83.30,1016.00,22,MegaFon,46,3774,866782045222698,2026-02-15 23:03:14,15.02.2026 23:03:13
196,15.02.2026 23:12:43,11.3,32.3,989.4,11.3,8.6,7001,56.0652200,36.2342900,1.0.1,09.02.2026,0.300,12.19,35.30,986.00,23,MegaFon,56,3851,866782045222698,2026-02-15 23:13:11,15.02.2026 23:13:09
197,16.02.2026 00:27:16,10.3,32.9,989.3,10.0,7.9,7001,56.0652200,36.2342900,1.0.1,09.02.2026,0.300,12.18,84.60,1036.00,22,MegaFon,56,3851,866782045222698,2026-02-16 00:27:45,16.02.2026 00:27:44
198,16.02.2026 01:41:57,9.4,32.4,988.9,9.3,7.1,7001,56.0652200,36.2342900,1.0.1,09.02.2026,0.300,12.20,81.50,996.00,22,MegaFon,47,3780,866782045222698,2026-02-16 01:42:24,16.02.2026 01:42:23
